time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463239653	6.80581	-13.1173	-2.70861	-0.433965	-1.29829	lidar	1.42577	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.67983	-13.0595	-2.71996	-0.498292	-1.29936	radar	0.293392	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.52254	-13.0086	-2.76751	-0.545655	-1.27532	lidar	1.64492	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.42499	-13.0002	-2.60663	-0.532856	-1.14687	radar	24.6179	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.26705	-12.9553	-2.6434	-0.566379	-1.11323	lidar	1.37127	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.13791	-12.8625	-2.67927	-0.639985	-1.13403	radar	1.09665	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.98619	-12.7936	-2.71322	-0.676949	-1.10541	lidar	1.01091	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.88217	-12.7266	-2.68397	-0.712684	-1.07794	radar	1.19879	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.72726	-12.6715	-2.72898	-0.72498	-1.03262	lidar	2.19993	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.62937	-12.6187	-2.65511	-0.738605	-0.976302	radar	5.82288	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.48757	-12.5596	-2.68553	-0.749826	-0.936723	lidar	1.46717	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.38605	-12.4677	-2.69398	-0.794508	-0.935683	radar	0.170963	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.25476	-12.3914	-2.7196	-0.811829	-0.904625	lidar	0.942697	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.15271	-12.2991	-2.70134	-0.848255	-0.889293	radar	0.976894	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	5.027	-12.2038	-2.71767	-0.872977	-0.864362	lidar	0.519017	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.93113	-12.0644	-2.81333	-0.942213	-0.907223	radar	8.09377	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.82634	-11.9572	-2.82906	-0.970879	-0.88956	lidar	0.339844	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.7522	-11.8535	-2.78417	-1.0048	-0.872357	radar	2.22148	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.66922	-11.7402	-2.7887	-1.03984	-0.863468	lidar	0.0614921	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.59028	-11.6029	-2.84575	-1.08827	-0.873777	radar	2.66965	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.5381	-11.4702	-2.84249	-1.14072	-0.882798	lidar	0.0588716	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.47168	-11.3249	-2.88905	-1.18622	-0.885314	radar	1.62359	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.43377	-11.1801	-2.8901	-1.24248	-0.897497	lidar	0.126517	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.42794	-11.0516	-2.77694	-1.31237	-0.921675	radar	9.8522	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.40184	-10.9086	-2.76711	-1.36712	-0.926579	lidar	0.168553	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.37585	-10.769	-2.77623	-1.41324	-0.925564	radar	0.0943884	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.3813	-10.6313	-2.76724	-1.47564	-0.942893	lidar	0.360916	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.43122	-10.5075	-2.67584	-1.57422	-1.01074	radar	8.51936	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.43624	-10.3836	-2.66546	-1.62337	-1.01023	lidar	0.185987	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.45367	-10.2505	-2.65993	-1.68103	-1.01944	radar	0.0920435	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.49111	-10.1181	-2.65861	-1.74592	-1.03376	lidar	0.237699	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.49359	-9.97208	-2.681	-1.77251	-0.992124	radar	1.46213	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.5344	-9.82967	-2.68034	-1.83225	-0.99742	lidar	0.0417934	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.59115	-9.6895	-2.67518	-1.90257	-1.01768	radar	0.241211	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.66692	-9.54728	-2.68537	-1.97552	-1.03376	lidar	0.354733	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.66863	-9.40912	-2.71029	-1.96249	-0.942832	radar	4.67534	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.75061	-9.27667	-2.7291	-2.02768	-0.958732	lidar	0.577489	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.87278	-9.17003	-2.72035	-2.14212	-1.0496	radar	4.16786	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	4.96483	-9.05283	-2.73306	-2.2041	-1.05755	lidar	0.216537	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	4.97532	-8.92557	-2.72414	-2.16398	-0.923138	radar	9.19321	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.0718	-8.80135	-2.74883	-2.21831	-0.928281	lidar	0.531557	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.1952	-8.69588	-2.75146	-2.3022	-0.973004	radar	1.24935	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.31156	-8.58288	-2.76333	-2.36189	-0.977575	lidar	0.163618	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.3428	-8.45451	-2.74224	-2.31928	-0.842638	radar	9.16504	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.45696	-8.33919	-2.7738	-2.36587	-0.843355	lidar	0.770297	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.56225	-8.23768	-2.78437	-2.41033	-0.847213	radar	0.450079	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.68204	-8.13129	-2.81149	-2.454	-0.845566	lidar	0.557254	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.74078	-8.01152	-2.78617	-2.42255	-0.732672	radar	7.05178	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.84796	-7.91524	-2.79309	-2.457	-0.73	lidar	0.0609113	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.93373	-7.80872	-2.78403	-2.45733	-0.674636	radar	1.82774	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.04338	-7.7101	-2.79561	-2.48613	-0.669051	lidar	0.21041	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.14621	-7.6016	-2.7847	-2.49068	-0.618518	radar	1.50185	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.26495	-7.50135	-2.78905	-2.51877	-0.612768	lidar	0.160422	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.3872	-7.41945	-2.80351	-2.56155	-0.636307	radar	1.40527	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.51463	-7.32707	-2.8265	-2.58869	-0.630076	lidar	0.417825	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.65036	-7.24793	-2.82959	-2.6252	-0.633041	radar	0.0156817	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.78044	-7.17092	-2.82562	-2.6567	-0.630373	lidar	0.071549	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.85809	-7.06863	-2.77655	-2.61705	-0.517509	radar	8.02233	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.97558	-6.99358	-2.77836	-2.63843	-0.513225	lidar	0.0829662	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.10993	-6.92003	-2.77713	-2.66275	-0.505793	radar	0.106618	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.24856	-6.82718	-2.79673	-2.67869	-0.493213	lidar	0.56388	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.34424	-6.71885	-2.74623	-2.63225	-0.373432	radar	9.51198	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.47603	-6.62711	-2.75897	-2.64236	-0.362765	lidar	0.350943	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.59627	-6.54247	-2.74549	-2.64118	-0.329725	radar	0.694053	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.71747	-6.4711	-2.73359	-2.65632	-0.327653	lidar	0.215729	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.86563	-6.41947	-2.74969	-2.70126	-0.37048	radar	1.14754	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.99331	-6.35499	-2.741	-2.71856	-0.368104	lidar	0.145794	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.07387	-6.25744	-2.68735	-2.6694	-0.262935	radar	7.74592	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.18378	-6.18714	-2.6836	-2.67478	-0.255855	lidar	0.290137	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.30779	-6.10979	-2.67527	-2.67223	-0.230103	radar	0.435605	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.44254	-6.02833	-2.68867	-2.67676	-0.221757	lidar	0.189505	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.54838	-5.95173	-2.67196	-2.66161	-0.180801	radar	1.11123	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.66402	-5.87896	-2.67647	-2.66338	-0.173741	lidar	0.137738	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.79351	-5.82485	-2.68932	-2.68514	-0.193999	radar	0.383495	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.92043	-5.73998	-2.71217	-2.68117	-0.180168	lidar	0.53615	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	9.02301	-5.65238	-2.68451	-2.64413	-0.105791	radar	4.53446	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.145	-5.55924	-2.70713	-2.63333	-0.0897209	lidar	0.649837	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.24653	-5.45001	-2.67851	-2.58488	-0.00915409	radar	4.31721	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.36996	-5.34256	-2.69629	-2.56787	0.0079789	lidar	0.664737	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.46958	-5.23027	-2.6757	-2.52189	0.0760623	radar	2.88182	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.58287	-5.12359	-2.68445	-2.50411	0.0891196	lidar	0.415254	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.69578	-5.05089	-2.69012	-2.51309	0.0671891	radar	0.397978	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.79667	-4.96581	-2.68669	-2.50442	0.0721695	lidar	0.142077	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.89013	-4.85343	-2.6628	-2.45744	0.139289	radar	2.95652	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	9.99428	-4.76149	-2.65394	-2.44773	0.141245	lidar	0.12691	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.0785	-4.64014	-2.632	-2.39209	0.215372	radar	3.41398	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1773	-4.52172	-2.64137	-2.36792	0.22692	lidar	0.344992	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2697	-4.40864	-2.63723	-2.34013	0.248373	radar	0.378633	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3667	-4.29411	-2.64274	-2.32042	0.253974	lidar	0.0839386	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4535	-4.18988	-2.64363	-2.29751	0.27035	radar	0.300004	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5432	-4.06222	-2.67047	-2.27096	0.281947	lidar	0.598546	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.6545	-3.97389	-2.68838	-2.29244	0.226273	radar	2.02928	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7423	-3.84598	-2.71212	-2.26844	0.237516	lidar	0.540823	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7747	-3.6974	-2.68693	-2.17028	0.370683	radar	10.5207	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.851	-3.55396	-2.71817	-2.13789	0.38283	lidar	0.804144	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.9567	-3.46049	-2.731	-2.17182	0.298489	radar	4.30162	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0355	-3.32749	-2.7524	-2.14947	0.304772	lidar	0.337443	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0689	-3.18205	-2.7412	-2.0729	0.398851	radar	5.18929	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1368	-3.03714	-2.76786	-2.04468	0.405726	lidar	0.506106	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1379	-2.8563	-2.75972	-1.92225	0.561432	radar	13.6206	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1804	-2.70032	-2.769	-1.88319	0.568715	lidar	0.219339	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.1877	-2.53396	-2.77153	-1.8008	0.647521	radar	3.27869	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.2091	-2.39984	-2.74955	-1.76432	0.649512	lidar	0.379294	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.3036	-2.30308	-2.72854	-1.83634	0.48295	radar	15.9953	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3407	-2.14758	-2.75677	-1.80771	0.485334	lidar	0.524571	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3521	-1.98996	-2.75917	-1.7527	0.528721	radar	1.06459	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3731	-1.84558	-2.75155	-1.72245	0.530228	lidar	0.0509264	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3877	-1.69408	-2.75228	-1.68455	0.54462	radar	0.13552	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3952	-1.54123	-2.75271	-1.65004	0.548797	lidar	0.0828163	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.3337	-1.37431	-2.76134	-1.53221	0.686791	radar	10.2015	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3116	-1.22657	-2.7535	-1.48731	0.693775	lidar	0.264269	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.2109	-1.05845	-2.7854	-1.3456	0.856659	radar	14.318	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1537	-0.91366	-2.77873	-1.28738	0.867392	lidar	0.53436	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.082	-0.776781	-2.79525	-1.21108	0.917365	radar	1.59023	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	11.016	-0.646372	-2.79623	-1.1571	0.924735	lidar	0.281097	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.896	-0.511345	-2.84656	-1.04015	1.03477	radar	7.82931	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.8095	-0.385922	-2.8537	-0.98225	1.03971	lidar	0.233906	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.715	-0.260076	-2.85433	-0.920874	1.04595	radar	0.0465249	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.6038	-0.163899	-2.82667	-0.850509	1.06129	lidar	0.763485	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.4583	-0.0647893	-2.89285	-0.736504	1.15919	radar	8.2975	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.3318	0.0122759	-2.88037	-0.664193	1.17445	lidar	0.574435	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.2326	0.0879323	-2.8322	-0.62315	1.14312	radar	2.16844	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0982	0.121073	-2.79228	-0.538613	1.17499	lidar	1.93427	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.96032	0.18518	-2.79771	-0.463281	1.19263	radar	0.900878	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.80543	0.203687	-2.76545	-0.367968	1.22663	lidar	1.60908	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.65126	0.240392	-2.80784	-0.284257	1.25829	radar	2.26246	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.5045	0.246012	-2.79305	-0.199739	1.28208	lidar	0.65875	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.37797	0.248009	-2.68373	-0.131784	1.26905	radar	7.87784	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.23087	0.233571	-2.66657	-0.0429818	1.29108	lidar	0.518316	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.08725	0.240706	-2.70498	0.0211982	1.29211	radar	0.947574	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.95426	0.237862	-2.70514	0.0823024	1.28844	lidar	0.0139857	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.81439	0.233015	-2.73219	0.139143	1.28017	radar	0.514447	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.67745	0.218131	-2.73712	0.197351	1.27336	lidar	0.0659376	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.53522	0.199738	-2.76195	0.250657	1.26042	radar	0.48824	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.39542	0.182582	-2.77095	0.297924	1.24227	lidar	0.416144	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.25281	0.143948	-2.76937	0.357729	1.23347	radar	0.183352	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.10303	0.12909	-2.77358	0.392073	1.19725	lidar	1.23518	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.96459	0.104254	-2.80182	0.420181	1.15849	radar	1.41809	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.82469	0.0693003	-2.80953	0.457341	1.13553	lidar	0.804204	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.66741	0.0540237	-2.86409	0.458462	1.06386	radar	4.8934	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.52852	0.0256358	-2.8605	0.481847	1.0324	lidar	1.17461	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.41693	-0.0670889	-2.80595	0.569297	1.07894	radar	4.48404	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.28472	-0.10508	-2.78383	0.593291	1.04331	lidar	1.50514	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.13958	-0.142961	-2.80268	0.594273	0.969152	radar	4.09954	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	7.00177	-0.209282	-2.80006	0.628823	0.949661	lidar	0.595829	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.94286	-0.362821	-2.72636	0.771755	1.08056	radar	13.7701	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.83884	-0.442747	-2.70549	0.81378	1.06407	lidar	0.569087	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.67889	-0.44705	-2.73519	0.735722	0.876749	radar	18.3682	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.57505	-0.539899	-2.73848	0.777365	0.87426	lidar	0.0394382	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.51302	-0.699458	-2.71886	0.899678	0.981663	radar	6.75636	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.42842	-0.825298	-2.72083	0.959054	0.987026	lidar	0.0745418	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.38717	-0.981599	-2.72424	1.07069	1.07794	radar	3.85654	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.33008	-1.11335	-2.73129	1.13179	1.08448	lidar	0.16396	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.26418	-1.25435	-2.73956	1.18934	1.08085	radar	0.218538	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.2153	-1.4052	-2.74815	1.25402	1.08508	lidar	0.137031	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.25393	-1.62854	-2.8027	1.44847	1.28872	radar	19.5947	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.25726	-1.777	-2.78769	1.52668	1.29754	lidar	0.439238	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.26087	-1.91367	-2.78232	1.5946	1.30196	radar	0.115974	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.28335	-2.05013	-2.77286	1.66774	1.31079	lidar	0.305158	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.29383	-2.18675	-2.74175	1.71727	1.27315	radar	1.53587	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.32421	-2.33535	-2.7416	1.78929	1.2751	lidar	0.015708	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.37798	-2.49255	-2.76594	1.8786	1.30279	radar	0.802468	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.43299	-2.63732	-2.7676	1.95267	1.30478	lidar	0.0293013	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.44369	-2.74446	-2.65261	1.95673	1.19634	radar	13.7113	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.49291	-2.88805	-2.66566	2.01444	1.18617	lidar	0.215412	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.55252	-3.03227	-2.69367	2.07679	1.18664	radar	0.912263	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.60627	-3.19041	-2.72816	2.12021	1.15933	lidar	1.42488	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.66634	-3.32468	-2.71064	2.15895	1.12266	radar	1.92774	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.72478	-3.48738	-2.75094	2.18977	1.08542	lidar	2.12644	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.785	-3.61565	-2.71348	2.21688	1.03884	radar	3.20087	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.84137	-3.77898	-2.75011	2.23379	0.992696	lidar	2.39361	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.89506	-3.89931	-2.68658	2.2483	0.937026	radar	5.23683	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.94769	-4.06533	-2.72151	2.25184	0.883601	lidar	2.78223	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.98802	-4.16832	-2.63104	2.25228	0.821023	radar	8.47999	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.03896	-4.31071	-2.65436	2.25484	0.7789	lidar	1.67578	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.12925	-4.43614	-2.71578	2.29379	0.786608	radar	3.04362	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.1933	-4.58514	-2.74612	2.29439	0.743699	lidar	2.02415	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.25314	-4.68711	-2.68587	2.30379	0.706086	radar	3.86477	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.31877	-4.82205	-2.70371	2.30668	0.671041	lidar	1.13014	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.39539	-4.93763	-2.66756	2.32083	0.642184	radar	1.97469	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.45367	-5.09518	-2.68519	2.30609	0.589048	lidar	2.21231	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.55804	-5.22007	-2.77594	2.33992	0.603399	radar	7.33973	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.62037	-5.37375	-2.79954	2.32248	0.552594	lidar	2.21313	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.68353	-5.47647	-2.73045	2.32291	0.516902	radar	5.0161	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.7417	-5.61673	-2.74075	2.30773	0.473794	lidar	1.39754	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.84144	-5.74218	-2.77378	2.32799	0.470958	radar	1.51384	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.91283	-5.90189	-2.79114	2.30951	0.424274	lidar	1.63892	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.97682	-6.0097	-2.69265	2.30345	0.384895	radar	8.51783	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.04068	-6.15877	-2.70045	2.28481	0.343607	lidar	1.14119	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
